"","ProfileName","ManipulatorPosition.AxisPosition","ManipulatorPosition.AxisPosition.1","ManipulatorPosition.AxisPosition.2","ManipulatorPosition.AxisPosition.3","ManipulatorPosition.AxisPosition.4","CTAxisOffset","XraySettings.Settings.kV","XraySettings.Settings.uA","XrayFilterMaterial","XrayFilterThickness","XrayHead","XrayHeadNumber","ShadingCorrections.CorrectionName","FluxNormalisation","FluxNormalisationRect.Location.X","FluxNormalisationRect.Location.Y","FluxNormalisationRect.Size.Width","FluxNormalisationRect.Size.Height","FluxNormalisationRect.X","FluxNormalisationRect.Y","FluxNormalisationRect.Width","FluxNormalisationRect.Height","IntensifierField","IrisDemand","ImagingSettings.transform","ImagingSettings.imageOffsetX","ImagingSettings.imageOffsetY","ImagingSettings.imageSizeX","ImagingSettings.imageSizeY","ImagingSettings.defaultImagingMode","ImagingSettings..attrs.exposure","ImagingSettings..attrs.gain","ImagingSettings..attrs.brightness","ImagingSettings..attrs.digitalGain","ImagingSettings..attrs.binning","ImagingSettings..attrs.WhiteToBlackLatency","ImagingSettings..attrs.BlackToWhiteLatency","ImagingSettings..attrs.WhiteToWhiteLatency","ImagingSettings..attrs.lines","ImagingSettings..attrs.accumulation","ScanFlatPanel","PanelScanImages","DetectorPixelSizeMM","MinimiseRingArtefacts","Reconstruct","ReconstructionPCName","DualEnergy","ReferenceImageFrames","OptimiseProjections","Projections","FramesPerProjection","VolumeOfInterest.XStart","VolumeOfInterest.XEnd","VolumeOfInterest.YStart","VolumeOfInterest.YEnd","VolumeOfInterest.ZStart","VolumeOfInterest.ZEnd","ReconstructionQuality","BeamHardeningPreset","NoiseReductionPreset","LinearInterpolation","MedianFilterSize","CalculateCentreOfRotation","ApplyRodCorrection","Delay.Hours","Delay.Minutes","Delay.Seconds","DataSetName","SafePosition.AxisPosition","SafePosition.AxisPosition.1","SafePosition.AxisPosition.2","SafePosition.AxisPosition.3","SafePosition.AxisPosition.4","AutomaticShadingCorrection","TallSampleRadius","UseTallSampleROI","ProjectionImageEnhancement","RunVolumeAnalysis","ProfileVersion","TallSamplePositions","TallSamplePositions.1","TallSamplePositions.2","filenm"
"176",NA,"0","290.2","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3110","1","210","1478","449","1697","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1905_A","150.6576","290.2","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1905_A [2016-05-25 18.43.46]/WMG_Kateryna_NP1905_A.ctprofile.xml"
"177",NA,"0","235.61","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3110","1","538","1588","186","1328","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1905_B","154.893","235.61","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1905_B [2016-05-25 20.28.29]/WMG_Kateryna_NP1905_B.ctprofile.xml"
"178",NA,"0","421.3302","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2848","1","410","1534","293","1358","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1922_A","141.5525","421.3302","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1922_A [2016-05-25 15.35.04]/WMG_Kateryna_NP1922_A.ctprofile.xml"
"179",NA,"0","368.16","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2738","1","480","1478","606","1697","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1922_B","156.193","368.16","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1922_B [2016-05-25 17.11.34]/WMG_Kateryna_NP1922_B.ctprofile.xml"
"180",NA,"0","294.2495","-85.444","90","0","0","310","119","Copper","10","Reflection 320","4","krrr","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2661","1","326","1435","582","1514","0","1849","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1A","120.0482","294.2495","-85.444","90","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1A [2016-03-23 11.59.31]/WMG_Kateryna_NP1A.ctprofile.xml"
"181",NA,"0","294.2495","-85.444","90","0","0","310","119","Copper","10","Reflection 320","4","krrr","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2661","1","326","1435","582","1514","0","1849","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1A","120.0482","294.2495","-85.444","90","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1A [2016-03-23 17.57.40]/WMG_Kateryna_NP1A.ctprofile.xml"
"182",NA,"0","294.2495","-85.444","90","0","0","310","119","Copper","10","Reflection 320","4","krrr","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2661","1","326","1435","582","1514","0","1849","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1A","120.0482","294.2495","-85.444","90","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1A [2016-03-24 16.27.19]/WMG_Kateryna_NP1A.ctprofile.xml"
"183",NA,"0","294.2495","-85.444","90","0","0","310","119","Copper","10","Reflection 320","4","krrr","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2661","1","326","1435","582","1514","0","1849","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1A","120.0482","294.2495","-85.444","90","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1A [2016-03-24 22.31.30]/WMG_Kateryna_NP1A.ctprofile.xml"
"184",NA,"0","246.282","-85.444","90","0","0","310","119","Copper","10","Reflection 320","4","krrr","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2806","1","479","1308","271","1277","0","1995","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP1B","140.0159","246.282","-85.444","90","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP1B [2016-03-25 01.32.23]/WMG_Kateryna_NP1B.ctprofile.xml"
"185",NA,"0","373.9897","-85.444","90","0","0","310","119","Copper","10","Reflection 320","4","krrr","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2616","1","633","1553","1038","1619","102","1995","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP2B","138.9757","373.9897","-85.444","90","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP2B [2016-03-23 14.59.39]/WMG_Kateryna_NP2B.ctprofile.xml"
"186",NA,"0","373.9897","-85.444","90","0","0","310","119","Copper","10","Reflection 320","4","krrr","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","2616","1","633","1553","1038","1619","102","1995","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_NP2B","138.9757","373.9897","-85.444","90","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_NP2B [2016-03-24 19.29.21]/WMG_Kateryna_NP2B.ctprofile.xml"
"187",NA,"0","174.3","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3110","1","219","1471","341","1556","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_PHC15pctAl_A","168.4329","174.3","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_PHC15pctAl_A [2016-05-25 22.13.09]/WMG_Kateryna_PHC15pctAl_A.ctprofile.xml"
"188",NA,"0","70","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3110","1","184","1493","388","1625","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_PHC2_A","193.6734","70","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_PHC2_A [2016-05-26 01.42.39]/WMG_Kateryna_PHC2_A.ctprofile.xml"
"189",NA,"0","15.61","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3110","1","536","1634","154","1206","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_PHC2_B","178.9935","15.61","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_PHC2_B [2016-05-25 23.57.49]/WMG_Kateryna_PHC2_B.ctprofile.xml"
"190",NA,"0","15.61","-102.3079","-104.3549","0","0","310","119","Copper","8","Reflection 320","4","Kat_scans","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","2000","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3110","1","536","1634","154","1206","0","1979","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_PHC2_B","178.9935","15.61","-102.3079","-104.3549","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_PHC2_B [2016-05-26 03.27.20]/WMG_Kateryna_PHC2_B.ctprofile.xml"
"191","WMG_McNally_arm_A","0","455.8916","32.3773","-9.913","0","0","170","48","Copper","1","Reflection 225","0","Generic","false","1697","158","208","194","1697","158","208","194","0","100","1","2","20","1996","1996","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","3135","1","94","1792","599","1828","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_McNally_arm_A [2014-12-05 17.11.34]/WMG_McNally_arm_A.ctprofile.xml"
"192","WMP_Aponi_0JB24_larynx3","0","465.35","130.86","0","0","0","80","465","None","10","Reflection 320","4","Generic","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","1000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3068","1","97","1547","621","1324","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Nessa_CFRP_large [2015-10-20 16.45.23]/WMG_Nessa_CFRP_large.ctprofile.xml"
"193","WMG_violin2_ B","0","463.78","-116.08","0","0","0","320","94","Tin","1","Reflection 320","4","Generic","true","21","28","213","219","21","28","213","219","0","100","1","2","20","1996","1996","Histogram","2000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","2559","1","402","1447","443","1447","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_PistonHead_042_fl [2014-09-18 16.22.00]/WMG_PistonHead_042_fl.ctprofile.xml"
"194","WMG_violin2_ B","0","465.09","-116.08","0","0","0","320","94","Tin","1","Reflection 320","4","Generic","true","21","28","213","219","21","28","213","219","0","100","1","2","20","1996","1996","Histogram","2000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_PistonHead_362 [2014-09-18 12.40.10]/WMG_PistonHead_362.ctprofile.xml"
"195","WMG_SME_XperiaA","0","513.9679","-54.9321","-3.481","0","0","150","110","Copper","1","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","1415","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","684","1660","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_SME_XperiaA [2015-06-01 13.31.27]/WMG_SME_XperiaA.ctprofile.xml"
"196","WMG_SME_XperiaB","0","439.2334","-54.9321","5.6728","0","0","150","110","Copper","1","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","1415","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","323","1362","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_SME_XperiaB [2015-06-01 14.47.18]/WMG_SME_XperiaB.ctprofile.xml"
"197","BAEn5010_CD50","0","490.1394","-126.12","0","0","0","220","122","Tin","1","Reflection 225","0","Generic","false","2","53","172","166","2","53","172","166","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2700","1","100","1980","19","1930","119","1952","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Taz_salts [2015-05-19 15.46.49]/WMG_Taz_salts.ctprofile.xml"
"198","Astheimer_S6active_B","0","377.24","246.86","0","0","0","120","92","None","0","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","270","1808","358","1453","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Warnett_large_artefact [2015-08-03 15.04.29]/WMG_Warnett_large_artefact.ctprofile.xml"
"199","Astheimer_S6active_B","0","426.47","137.88","0","0","0","120","92","None","0.5","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3017","1","217","1779","439","1519","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Warnett_small_artefact [2015-07-31 16.44.09]/WMG_Warnett_small_artefact.ctprofile.xml"
"200","WMG_wires_testsample","0","336.1569","-114.2338","-497.6331","0","0","175","81","Copper","0.5","Reflection 225","0","Generic","true","11","22","29","151","11","22","29","151","0","100","1","2","20","1996","1996","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2494","1","590","1302","621","1679","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_wires_testsample [2014-10-28 18.37.01]/WMG_wires_testsample.ctprofile.xml"
"201","WMG_wires_testsample2","0","291.3406","-114.2338","-497.6331","0","0","175","81","Copper","0.5","Reflection 225","0","Generic","true","11","22","29","151","11","22","29","151","0","100","1","2","20","1996","1996","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2548","1","590","1437","621","1680","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_wires_testsample2 [2014-10-28 19.37.55]/WMG_wires_testsample2.ctprofile.xml"
"202","WMG_Wood_xperia_A","0","509.2","-45.67","0","0","0","220","57","Copper","0.5","Reflection 225","0","Generic","false","2","53","172","166","2","53","172","166","0","100","1","2","20","1996","1996","Histogram","2829","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","590","1613","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Wood_xperia_A [2015-05-28 12.48.34]/WMG_Wood_xperia_A.ctprofile.xml"
"203","WMG_Wood_xperia_B","0","438.0089","-45.67","0","0","0","220","57","Copper","0.5","Reflection 225","0","Generic","false","2","53","172","166","2","53","172","166","0","100","1","2","20","1996","1996","Histogram","2829","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","235","1237","72","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Wood_xperia_B [2015-05-28 17.17.44]/WMG_Wood_xperia_B.ctprofile.xml"
"204","WMP_Aponi_0JB24_larynx3","0","501.18","-11.82","0","0","0","300","271","Tin","10","Reflection 320","4","Generic","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2899","1","521","1478","210","1666","41","1896","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMP_Bhavik_statorwinding [2015-10-19 11.37.54]/WMP_Bhavik_statorwinding.ctprofile.xml"
"205",NA,"0","426.2759","224.9481","0","0","0","130","72","Copper","0.35","Reflection 225","0","Crescendo1","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","1415","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","0","false","false","0","0","0","WMP_Crescndo","0","-0.0288","-260.7916","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMP_Crescndo [2016-04-07 12.43.16]/WMP_Crescndo.ctprofile.xml"
"206","WMG_Spooner_SEtrial","0","288.92","216.1","-135.0784","0","0","110","190","Copper","0.25","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","2829","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3057","1","182","1720","468","1469","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMP_plastic [2015-06-15 09.28.33]/WMP_plastic.ctprofile.xml"
"207",NA,"0","425.8556","213.4481","288.466","0","0","138","616",NA,"0","Reflection 320","4","WMP_throat","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","354","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","0","false","false","0","0","0","WMP_throat",NA,NA,NA,NA,NA,"false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMP_throat [2016-04-03 12.05.03]/WMP_throat.ctprofile.xml"
"208",NA,"0","425.8556","213.4481","0","0","0","138","457",NA,"0","Reflection 320","4","WMP_2","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","500","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","0","false","false","0","0","0","WMP_throat",NA,NA,NA,NA,NA,"false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMP_throat [2016-04-03 13.12.36]/WMP_throat.ctprofile.xml"
